SP500_Close,SP500_Open,SP500_High,SP500_Low,Daily Return,Monthly Return,Annual Return
2749.98,2685.0,2760.75,2663.3,0.03405642604938697,,
2789.82,2776.99,2818.57,2762.36,0.01448737809002254,,
2761.63,2782.46,2782.46,2721.17,-0.010104594561656355,,
2846.06,2805.1,2851.85,2805.1,0.030572524197665762,,
2783.36,2795.64,2801.88,2761.54,-0.022030456139364496,,
2799.55,2799.34,2806.51,2764.32,0.005816710738100639,,
2874.56,2842.43,2879.22,2830.88,0.026793591827257934,,
2823.16,2845.62,2868.98,2820.43,-0.017880997439608137,,
2736.56,2784.81,2785.54,2727.1,-0.030674846625766805,,
2799.31,2787.89,2815.1,2775.95,0.02293024819481393,,
2797.8,2810.42,2844.9,2794.26,-0.000539418642451106,,
2836.74,2812.64,2842.71,2791.76,0.01391807849024218,,
2878.48,2854.65,2887.72,2852.89,0.014714073196697708,,
2863.39,2909.96,2921.15,2860.71,-0.005242350129234907,,
2939.51,2918.46,2954.86,2912.16,0.026583874358714787,,
2912.43,2930.91,2930.91,2892.47,-0.009212419757034462,0.12684410293315374,
2830.71,2869.09,2869.09,2821.61,-0.028059043479156554,,
2842.74,2815.01,2844.24,2797.85,0.004249817183674676,,
2868.44,2868.88,2898.23,2863.55,0.009040573531170715,,
2848.42,2883.14,2891.11,2847.65,-0.006979403438802989,,
2881.19,2878.26,2901.92,2876.48,0.011504623615899323,,
2929.8,2908.83,2932.16,2902.88,0.016871501011734846,,
2930.32,2915.46,2944.25,2903.44,0.0001774865178509888,,
2870.12,2939.5,2945.82,2869.59,-0.02054383139042848,,
2820.0,2865.86,2874.14,2793.15,-0.017462684487059787,,
2852.5,2794.54,2852.8,2766.64,0.01152482269503552,,
2863.7,2829.95,2865.01,2816.78,0.003926380368098004,,
2953.91,2913.86,2968.09,2913.86,0.03150120473513285,,
2922.94,2948.59,2964.21,2922.35,-0.010484408800538914,,
2971.61,2953.63,2980.29,2953.63,0.01665104312780974,,
2948.51,2969.95,2978.5,2938.57,-0.007773563825670182,,
2955.45,2948.05,2956.76,2933.59,0.002353731206609311,,
2991.77,3004.08,3021.72,2988.17,0.012289160703107926,,
3036.13,3015.65,3036.25,2969.75,0.014827343010993532,,
3029.73,3046.61,3068.67,3023.4,-0.0021079466294262605,,
3044.31,3025.17,3049.17,2998.61,0.004812310007822562,,
3055.73,3038.78,3062.18,3031.54,0.0037512605483673855,,
3080.82,3064.78,3081.07,3051.64,0.00821080396500995,,
3122.87,3098.9,3130.94,3098.9,0.013648963587616247,,
3112.35,3111.56,3128.91,3090.41,-0.0033686961032639573,,
3193.93,3163.84,3211.72,3163.84,0.02621170498176606,,
3232.39,3199.92,3233.13,3196.0,0.012041591393674889,,
3207.18,3213.32,3222.71,3193.11,-0.007799182648133396,,
3190.14,3213.42,3223.27,3181.49,-0.0053130787794885,,
3002.1,3123.53,3123.53,2999.49,-0.058944121574601716,,
3041.31,3071.04,3088.42,2984.47,0.013060857399820103,,
3066.59,2993.76,3079.76,2965.66,0.008312207568449193,,
3124.74,3131.0,3153.45,3076.06,0.018962430582503575,,
3113.49,3136.13,3141.16,3108.03,-0.0036002995449221364,,
3115.34,3101.64,3120.0,3093.51,0.000594188515139038,,
3097.74,3140.29,3155.53,3083.11,-0.005649463621948292,,
3117.86,3094.42,3120.92,3079.39,0.006495057687217143,,
3131.29,3138.7,3154.9,3127.12,0.004307441642665166,,
3050.33,3114.4,3115.01,3032.13,-0.025855158736495243,,
3083.76,3046.6,3086.25,3024.01,0.01095946995898811,,
3009.05,3073.2,3073.73,3004.63,-0.024226917788673585,,
3053.24,3018.59,3053.89,2999.74,0.01468569814393228,,
3100.29,3050.2,3111.51,3047.83,0.015409859690034278,0.018388403283502663,
3115.86,3105.92,3128.44,3101.17,0.005022110834792981,,
3130.01,3143.64,3165.81,3124.52,0.004541282342595654,,
3179.72,3155.29,3182.59,3155.29,0.0158817383970018,,
3145.32,3166.44,3184.15,3142.93,-0.010818562640735552,,
3169.94,3153.07,3171.8,3136.53,0.007827502448081614,,
3152.05,3176.17,3179.78,3115.7,-0.005643639942711776,,
3185.04,3152.47,3186.82,3136.22,0.01046620453355751,,
3155.22,3205.08,3235.32,3149.43,-0.009362519779971379,,
3197.52,3141.11,3200.95,3127.66,0.013406355182839835,,
3226.56,3225.98,3238.28,3200.76,0.00908203857989931,,
3215.57,3208.36,3220.39,3198.59,-0.0034061043340275488,,
3224.73,3224.21,3233.52,3205.65,0.00284863958800452,,
3251.84,3224.29,3258.61,3215.16,0.008406905384326757,,
3257.3,3268.52,3277.29,3247.77,0.0016790493997245193,,
3276.02,3254.86,3279.32,3253.1,0.005747091149111094,,
3235.66,3271.64,3279.99,3222.66,-0.012319827107282633,,
3215.63,3218.58,3227.26,3200.05,-0.0061903908321639944,,
3239.41,3219.84,3241.43,3214.25,0.007395129414764723,,
3218.44,3234.27,3243.72,3216.17,-0.006473401020556158,,
3258.44,3227.22,3264.74,3227.22,0.012428381451883519,,
3246.22,3231.76,3250.92,3204.13,-0.0037502608610255894,,
3271.12,3270.45,3272.17,3220.26,0.007670459796317086,0.0551012969754443,
3294.61,3288.26,3302.73,3284.53,0.007181026681992719,,
3306.51,3296.6,3306.84,3286.37,0.0036119601409574376,,
3327.77,3317.37,3330.77,3317.37,0.0064297401187354275,,
3349.16,3323.17,3351.03,3318.14,0.006427727877827971,,
3351.28,3340.05,3352.54,3328.72,0.0006329945419150107,,
3360.47,3356.04,3363.29,3335.44,0.0027422358024395965,,
3333.69,3370.34,3381.01,3326.44,-0.007969123366671882,,
3380.35,3355.46,3387.89,3355.46,0.013996502374245878,,
3373.43,3372.95,3387.24,3363.35,-0.0020471252976762555,,
3372.85,3368.66,3378.51,3361.64,-0.00017193183199293305,,
3381.99,3380.86,3387.59,3379.22,0.0027098744385312123,,
3389.78,3387.04,3395.06,3370.15,0.0023033775972136628,,
3374.85,3392.51,3399.54,3369.66,-0.004404415625792857,,
3385.51,3360.48,3390.8,3354.69,0.0031586589033587575,,
3397.16,3386.01,3399.96,3379.31,0.0034411358997610275,,
3431.28,3418.09,3432.09,3413.13,0.01004368354743379,,
3443.62,3435.95,3444.21,3425.84,0.003596325569466652,,
3478.73,3449.97,3481.07,3444.15,0.010195666188487662,,
3484.55,3485.14,3501.38,3468.35,0.0016730243508407128,,
3508.01,3494.69,3509.23,3484.32,0.006732576659826961,,
3500.31,3509.73,3514.77,3493.25,-0.0021949766391772263,0.07006468732421922,
3526.65,3507.44,3528.03,3494.6,0.00752504778148233,,
3580.84,3543.76,3588.11,3535.23,0.015365857116526938,,
3455.06,3564.74,3564.85,3427.41,-0.03512583639592948,,
3426.96,3453.6,3479.15,3349.63,-0.008132999137496877,,
3331.84,3371.88,3379.97,3329.27,-0.027756378831384043,,
3398.96,3369.82,3424.77,3366.84,0.020145024971186976,,
3339.19,3412.56,3425.55,3329.25,-0.017584790641843373,,
3340.97,3352.7,3368.95,3310.47,0.0005330634075928486,,
3383.54,3363.56,3402.93,3363.56,0.01274180851668838,,
3401.2,3407.73,3419.48,3389.25,0.005219385613883576,,
3385.49,3411.23,3428.92,3384.45,-0.004618958014818264,,
3357.01,3346.86,3375.17,3328.82,-0.00841237162124231,,
3319.47,3357.38,3362.27,3292.4,-0.01118257020384228,,
3281.06,3285.57,3285.57,3229.1,-0.011571124305988612,,
3315.57,3295.75,3320.31,3270.95,0.010517942372282096,,
3236.92,3320.11,3323.35,3232.57,-0.02372141140135786,,
3246.59,3226.14,3278.7,3209.45,0.002987407782707008,,
3298.46,3236.66,3306.88,3228.44,0.015976763311659203,,
3351.6,3333.9,3360.74,3332.91,0.016110548559024496,,
3335.47,3350.92,3357.92,3327.54,-0.004812626805108078,,
3363.0,3341.21,3393.56,3340.47,0.008253709372292528,-0.0392279540954944,
3380.8,3385.87,3397.18,3361.39,0.005292893250074426,,
3348.44,3338.94,3369.1,3323.69,-0.009571699006152401,,
3408.63,3367.27,3409.57,3367.27,0.01797553487594228,,
3360.95,3408.74,3431.56,3354.54,-0.013988024514247743,,
3419.45,3384.56,3426.26,3384.56,0.01740579300495404,,
3446.83,3434.28,3447.28,3428.15,0.008007135650470065,,
3477.13,3459.67,3482.34,3458.07,0.008790685934612519,,
3534.22,3500.02,3549.85,3499.61,0.016418713134107588,,
3511.93,3534.01,3534.01,3500.86,-0.006306907889152336,,
3488.67,3515.47,3527.94,3480.55,-0.006623138843883547,,
3483.34,3453.72,3489.08,3440.89,-0.0015278028589691406,,
3483.81,3493.5,3515.76,3480.45,0.00013492797142955482,,
3426.92,3493.66,3502.42,3419.93,-0.016329822808936134,,
3443.12,3439.38,3476.93,3435.65,0.0047272769717412455,,
3435.56,3439.91,3464.86,3433.06,-0.002195682985199454,,
3453.49,3438.5,3460.53,3415.34,0.005218945382994278,,
3465.39,3464.9,3466.46,3440.45,0.0034457896215134287,,
3400.97,3441.42,3441.42,3364.86,-0.01858953826264864,,
3390.68,3403.15,3409.51,3388.71,-0.0030256074002417144,,
3271.03,3342.48,3342.48,3268.89,-0.03528790685054317,,
3310.11,3277.17,3341.05,3259.82,0.011947307117329942,,
3269.96,3293.59,3304.93,3233.94,-0.012129506270184387,,
3310.24,3296.2,3330.14,3279.74,0.01231819349472163,,
3369.02,3336.25,3389.49,3336.25,0.017757020638986987,,
3443.44,3406.46,3486.25,3405.17,0.02208950970905499,,
3510.45,3485.74,3529.05,3485.74,0.019460190971818836,,
3509.44,3508.34,3521.58,3484.34,-0.00028771240154390476,,
3550.5,3583.04,3645.99,3547.48,0.011699872344305584,,
3545.53,3543.26,3557.22,3511.91,-0.001399802844669673,,
3572.66,3563.22,3581.16,3557.0,0.007651888434169196,,
3537.01,3562.67,3569.02,3518.58,-0.009978559392721298,,
3585.15,3552.57,3593.66,3552.57,0.013610365817456005,,
3626.91,3600.16,3628.51,3600.16,0.011648048198820149,,
3609.53,3610.31,3623.11,3588.68,-0.004791957892531062,,
3567.79,3612.09,3619.09,3567.33,-0.01156383241031389,,
3581.87,3559.41,3585.22,3543.84,0.003946420613320845,,
3557.54,3579.31,3581.23,3556.85,-0.0067925413261787915,,
3577.59,3566.82,3589.81,3552.77,0.00563591695385024,,
3635.41,3594.52,3642.31,3594.52,0.016161717804443754,,
3629.65,3635.5,3635.5,3617.76,-0.0015844155129681736,,
3638.35,3638.55,3644.31,3629.33,0.0023969253233782073,,
3621.63,3634.18,3634.18,3594.39,-0.0045954897137437944,0.10754565805086314,
3662.45,3645.87,3678.45,3645.87,0.011271167954760575,,
3669.01,3653.78,3670.96,3644.84,0.0017911507324332998,,
3666.72,3668.28,3682.73,3657.17,-0.0006241465681479097,,
3699.12,3670.94,3699.2,3670.94,0.008836235109307422,,
3691.96,3694.73,3697.41,3678.88,-0.0019355954929820562,,
3702.25,3683.05,3708.45,3678.83,0.002787137455443789,,
3672.82,3705.98,3712.39,3660.54,-0.007949220068876994,,
3668.1,3659.13,3678.49,3645.18,-0.0012851160688518437,,
3663.46,3656.08,3665.91,3633.4,-0.001264960061067022,,
3647.49,3675.27,3697.61,3645.84,-0.004359266922526861,,
3694.62,3666.41,3695.29,3659.62,0.012921214314501217,,
3701.17,3696.25,3711.27,3688.57,0.0017728480872187813,,
3722.48,3713.65,3725.12,3710.87,0.005757638800703457,,
3709.41,3722.39,3726.7,3685.84,-0.0035111001267972286,,
3694.92,3684.28,3702.9,3636.48,-0.003906281591951277,,
3687.26,3698.08,3698.26,3676.16,-0.0020731166033364223,,
3690.01,3693.42,3711.24,3689.28,0.0007458112528002658,,
3703.06,3694.03,3703.82,3689.32,0.0035365757816374632,,
3735.36,3723.03,3740.51,3723.03,0.008722515973276224,,
3727.04,3750.01,3756.12,3723.31,-0.0022273622890431888,,
3732.04,3736.19,3744.63,3730.21,0.0013415471795312772,,
3756.07,3733.27,3760.2,3726.88,0.00643883774021714,0.03712140665943231,0.1625892199406953
3700.65,3764.61,3769.99,3662.71,-0.01475478359029514,,
3726.86,3698.02,3737.83,3695.07,0.007082539553862066,,
3748.14,3712.2,3783.04,3705.34,0.005709900559720538,,
3803.79,3764.71,3811.55,3764.71,0.01484736429268918,,
3824.68,3815.05,3826.69,3783.6,0.005491890982414871,,
3799.61,3803.14,3817.86,3789.02,-0.006554796741165214,,
3801.19,3801.62,3810.78,3776.51,0.0004158321511944507,,
3809.84,3802.23,3820.96,3791.5,0.0022756031663768717,,
3795.54,3814.98,3823.6,3792.86,-0.003753438464607517,,
3768.25,3788.73,3788.73,3749.62,-0.00719001775768402,,
3798.91,3781.88,3804.53,3780.37,0.008136402839514334,,
3851.85,3816.22,3859.75,3816.22,0.013935576257400273,,
3853.07,3857.46,3861.45,3845.05,0.0003167309215053038,,
3841.47,3844.24,3852.31,3830.41,-0.0030105863636010755,,
3855.36,3851.68,3859.23,3797.16,0.003615803325289546,,
3849.62,3862.96,3870.9,3847.78,-0.0014888363213811928,,
3750.77,3836.83,3836.83,3732.48,-0.025677859113367063,,
3787.38,3755.75,3830.5,3755.75,0.009760662477304782,,
3714.24,3778.05,3778.05,3694.12,-0.019311502938707092,,
3773.86,3731.17,3784.32,3725.62,0.01605173602136656,,
3826.31,3791.84,3843.09,3791.84,0.013898236818535858,,
3830.17,3840.27,3847.51,3816.68,0.001008804827627774,,
3871.74,3836.66,3872.42,3836.66,0.01085330416143404,,
3886.83,3878.3,3894.56,3874.93,0.003897472454245321,,
3915.59,3892.59,3915.77,3892.59,0.007399345996609075,,
3911.23,3910.49,3918.35,3902.64,-0.0011134975827398197,,
3909.88,3920.78,3931.5,3884.94,-0.0003451599624669788,,
3916.38,3916.4,3925.99,3890.39,0.0016624551137118804,,
3934.83,3911.65,3937.23,3905.78,0.004710983101741784,,
3932.59,3939.61,3950.43,3923.85,-0.0005692749114954987,,
3931.33,3918.5,3933.61,3900.43,-0.0003203995331321208,,
3913.97,3915.86,3921.98,3885.03,-0.004415808390544673,,
3906.71,3921.16,3930.41,3903.07,-0.0018548941356217874,,
3876.5,3885.55,3902.92,3874.71,-0.007732849379657014,,
3881.37,3857.07,3895.98,3805.59,0.0012562878885591378,,
3925.43,3873.71,3928.65,3859.6,0.01135166191319037,,
3829.34,3915.8,3925.02,3814.04,-0.024478846903396523,,
3811.15,3839.66,3861.08,3789.54,-0.004750165824920272,,
3901.82,3842.51,3914.5,3842.51,0.023790719336683086,,
3870.29,3903.64,3906.41,3868.57,-0.008080844323930969,,
3819.72,3863.99,3874.47,3818.86,-0.01306620434127681,,
3768.47,3818.53,3843.67,3723.34,-0.013417213827191521,,
3841.94,3793.58,3851.69,3730.19,0.019495975820425837,,
3821.35,3844.39,3881.06,3819.25,-0.005359271617984662,,
3875.44,3851.93,3903.76,3851.93,0.014154683554241432,,
3898.81,3891.99,3917.35,3885.73,0.006030283013025661,,
3939.34,3915.54,3960.27,3915.54,0.010395479646353678,,
3943.34,3924.52,3944.99,3915.21,0.0010153985185334946,,
3968.94,3942.96,3970.08,3923.54,0.006491958593476621,,
3962.71,3973.59,3981.04,3953.44,-0.0015696886322292825,,
3974.12,3949.57,3983.87,3935.74,0.0028793426720601367,,
3915.46,3953.5,3969.62,3910.86,-0.014760500437832724,,
3913.1,3913.14,3930.12,3886.75,-0.0006027388863633076,,
3940.59,3916.48,3955.31,3914.16,0.0070251207482558975,,
3910.52,3937.6,3949.13,3901.57,-0.0076308370066411335,,
3889.14,3919.93,3942.08,3889.07,-0.005467303581109473,,
3909.52,3879.34,3919.54,3853.5,0.00524023305923671,,
3974.54,3917.12,3978.19,3917.12,0.016631197691788335,,
3971.09,3969.31,3981.83,3943.25,-0.0008680249789911887,,
3958.55,3963.34,3968.01,3944.35,-0.003157823166939022,,
3972.89,3967.25,3994.41,3966.98,0.003622538555784205,0.04243863400810777,
4019.87,3992.78,4020.63,3992.78,0.011825144919693331,,
4077.91,4034.44,4083.42,4034.44,0.014438277854756487,,
4073.94,4075.57,4086.23,4068.14,-0.0009735379152555623,,
4079.95,4074.29,4083.13,4068.31,0.0014752303666720756,,
4097.17,4089.95,4098.19,4082.54,0.004220639958823158,,
4128.8,4096.11,4129.48,4095.51,0.007719962803593772,,
4127.99,4124.71,4131.76,4114.82,-0.000196182910288778,,
4141.59,4130.1,4148.0,4124.43,0.00329458162447116,,
4124.66,4143.25,4151.69,4120.87,-0.0040878020277237415,,
4170.42,4139.76,4173.49,4139.76,0.011094247768300924,,
4185.47,4174.14,4191.31,4170.75,0.0036087492386858155,,
4163.26,4179.8,4180.81,4150.47,-0.005306453038726788,,
4134.94,4159.18,4159.18,4118.38,-0.006802361610853236,,
4173.42,4128.42,4175.02,4126.35,0.009306060063749566,,
4134.98,4170.46,4179.57,4123.69,-0.009210671343885979,,
4180.17,4138.78,4194.17,4138.78,0.010928710658818286,,
4187.62,4185.03,4194.19,4182.36,0.001782224167916624,,
4186.72,4188.25,4193.35,4176.22,-0.0002149192142553158,,
4183.18,4185.14,4201.53,4181.78,-0.0008455306301830001,,
4211.47,4206.14,4218.78,4176.81,0.006762797680233579,,
4181.17,4198.1,4198.1,4174.85,-0.007194637501869883,0.05242531255584737,
4192.66,4191.98,4209.39,4188.03,0.0027480346410215795,,
4164.66,4179.04,4179.04,4128.59,-0.006678337857112138,,
4167.59,4177.06,4187.72,4160.94,0.0007035388242977447,,
4201.62,4169.14,4202.7,4147.33,0.008165390549454088,,
4232.6,4210.34,4238.04,4201.64,0.007373346471123199,,
4188.43,4228.29,4236.39,4188.13,-0.010435666020885526,,
4152.1,4150.34,4162.04,4111.53,-0.008673894514173552,,
4063.04,4130.55,4134.73,4056.88,-0.021449387057151936,,
4112.5,4074.99,4131.58,4074.99,0.012173151138064053,,
4173.85,4129.58,4183.13,4129.58,0.014917933130699224,,
4163.29,4169.92,4171.92,4142.69,-0.0025300382141189015,,
4127.83,4165.94,4169.15,4125.99,-0.008517302421882755,,
4115.68,4098.45,4116.93,4061.41,-0.0029434351705374118,,
4159.12,4121.97,4172.8,4121.97,0.010554756443649449,,
4155.86,4168.61,4188.72,4151.72,-0.0007838196541576359,,
4197.05,4170.16,4209.52,4170.16,0.009911305963146155,,
4188.13,4205.94,4213.42,4182.52,-0.002125302295660103,,
4195.99,4191.59,4202.61,4184.11,0.001876732575158746,,
4200.88,4201.94,4213.38,4197.78,0.0011653983922745859,,
4204.11,4210.77,4218.36,4203.57,0.0007688865190149663,,
4202.04,4216.52,4234.12,4197.59,-0.0004923753184382651,,
4208.12,4206.82,4217.37,4198.27,0.0014469162597214869,,
4192.85,4191.43,4204.39,4167.93,-0.003628698801364849,,
4229.89,4206.05,4233.45,4206.05,0.00883408659980689,,
4226.52,4229.34,4232.34,4215.66,-0.0007967110255822085,,
4227.26,4233.81,4236.74,4208.41,0.00017508493985585183,,
4219.55,4232.99,4237.09,4218.74,-0.0018238764589828538,,
4239.18,4228.56,4249.74,4220.34,0.004652154850635748,,
4247.44,4242.9,4248.38,4232.25,0.0019484900381676606,,
4255.15,4248.31,4255.59,4234.07,0.0018152110447704484,,
4246.59,4255.28,4257.16,4238.35,-0.0020116799642784233,,
4223.7,4248.87,4251.89,4202.45,-0.005390207201542929,,
4221.86,4220.37,4232.29,4196.05,-0.0004356370007340127,,
4166.45,4204.78,4204.78,4164.4,-0.013124547000611053,,
4224.79,4173.4,4226.24,4173.4,0.01400232812106239,,
4246.44,4224.61,4255.84,4217.27,0.005124515064653945,,
4241.84,4249.27,4256.6,4241.43,-0.0010832603310065858,,
4266.49,4256.97,4271.28,4256.97,0.005811157422250579,,
4280.7,4274.45,4286.12,4271.16,0.003330606657931945,,
4290.61,4284.9,4292.14,4274.67,0.0023150419323942906,,
4291.8,4293.21,4300.52,4287.04,0.00027734984069871516,,
4297.5,4290.65,4302.43,4287.96,0.001328114078009257,0.02221397632316946,
4319.94,4300.73,4320.66,4300.73,0.005221640488656032,,
4352.34,4326.6,4355.43,4326.6,0.0075001041681135305,,
4343.54,4356.46,4356.46,4314.37,-0.002021900862524517,,
4358.13,4351.01,4361.88,4329.79,0.003359011313352811,,
4320.82,4321.07,4330.88,4289.37,-0.00856101125941644,,
4369.55,4329.38,4371.6,4329.38,0.01127795187024705,,
4384.63,4372.41,4386.68,4364.03,0.0034511562975592103,,
4369.21,4381.07,4392.37,4366.92,-0.003516830382495284,,
4374.3,4380.11,4393.68,4362.36,0.0011649703264435818,,
4360.03,4369.02,4369.02,4340.7,-0.0032622362435132946,,
4327.16,4367.43,4375.09,4322.53,-0.007538938952254881,,
4258.49,4296.4,4296.4,4233.13,-0.015869531055010655,,
4323.06,4265.11,4336.84,4262.05,0.01516265155019747,,
4358.69,4331.13,4359.7,4331.13,0.008241847210077813,,
4367.48,4361.27,4369.87,4350.06,0.0020166609692362503,,
4411.79,4381.2,4415.18,4381.2,0.010145438559535647,,
4422.3,4409.58,4422.73,4405.45,0.002382253008416102,,
4401.46,4416.38,4416.38,4372.51,-0.004712479931257563,,
4400.64,4402.95,4415.47,4387.01,-0.00018630181803303003,,
4419.15,4403.59,4429.97,4403.59,0.004206206369982368,,
4395.26,4395.12,4412.25,4389.65,-0.005406016994218166,,
4387.16,4406.86,4422.18,4384.81,-0.0018428943907755624,,
4423.15,4392.74,4423.79,4373.0,0.008203484714484954,,
4402.66,4415.95,4416.17,4400.23,-0.00463244520307915,,
4429.1,4408.86,4429.76,4408.86,0.006005460335342772,,
4436.52,4429.07,4440.82,4429.07,0.0016752839177258672,,
4432.35,4437.77,4439.39,4424.74,-0.000939925887858073,,
4436.75,4435.79,4445.21,4430.03,0.000992701388653705,,
4447.7,4442.18,4449.44,4436.42,0.0024680227644109376,,
4460.83,4446.08,4461.77,4435.96,0.002952087595835984,,
4468.0,4464.84,4468.37,4460.82,0.0016073241975147479,,
4479.71,4461.65,4480.26,4437.66,0.0026208594449417255,,
4448.08,4462.12,4462.12,4417.83,-0.0070607249129965854,,
4400.27,4440.94,4454.32,4397.59,-0.010748457761550978,,
4405.8,4382.44,4418.61,4367.73,0.0012567410636163956,,
4441.67,4410.56,4444.35,4406.8,0.008141540696354754,,
4479.53,4450.29,4489.88,4450.29,0.008523820995256282,,
4486.23,4484.4,4492.81,4482.28,0.0014956926284677152,,
4496.19,4490.45,4501.71,4485.66,0.0022201269217136943,,
4470.0,4493.75,4495.9,4468.99,-0.005824931775569864,,
4509.37,4474.1,4513.33,4474.1,0.008807606263982137,,
4528.79,4513.76,4537.36,4513.76,0.00430658828173347,,
4522.68,4529.75,4531.39,4515.8,-0.001349146239944865,0.028990321391681118,
4524.09,4528.8,4537.11,4522.02,0.0003117620525883158,,
4536.95,4534.48,4545.85,4524.66,0.0028425606033477546,,
4535.43,4532.42,4541.45,4521.3,-0.000335026835208585,,
4520.03,4535.38,4535.38,4513.0,-0.003395488410139813,,
4514.07,4518.09,4521.79,4493.95,-0.0013185753191903293,,
4493.28,4513.02,4529.9,4492.07,-0.004605599824548556,,
4458.58,4506.92,4520.47,4457.66,-0.0077226435922087555,,
4468.73,4474.81,4492.99,4445.7,0.0022765095613401787,,
4443.05,4479.33,4485.68,4435.46,-0.00574659914561837,,
4480.7,4447.49,4486.87,4438.37,0.008473908688851006,,
4473.75,4477.09,4485.87,4443.8,-0.0015510969268194286,,
4432.99,4469.74,4471.52,4427.76,-0.009110924839340617,,
4357.73,4402.95,4402.95,4305.91,-0.016977254629493954,,
4354.19,4374.45,4394.87,4347.96,-0.0008123495489623656,,
4395.64,4367.43,4416.75,4367.43,0.009519566210937302,,
4448.98,4406.75,4465.4,4406.75,0.012134751708511082,,
4455.48,4438.04,4463.12,4430.27,0.0014610090402744635,,
4443.11,4442.12,4457.3,4436.19,-0.0027763563072890074,,
4352.63,4419.54,4419.54,4346.33,-0.020364114325326033,,
4359.46,4362.41,4385.57,4355.08,0.001569166228234442,,
4307.54,4370.67,4382.55,4306.24,-0.011909731939276913,-0.047569140421166334,
4357.04,4317.16,4375.19,4288.52,0.011491477734391298,,
4300.46,4348.84,4355.51,4278.94,-0.012985880322420762,,
4345.72,4309.87,4369.23,4309.87,0.010524455523362564,,
4363.55,4319.57,4365.57,4290.49,0.004102887438675262,,
4399.76,4383.73,4429.97,4383.73,0.00829828923697451,,
4391.34,4406.51,4412.02,4386.22,-0.0019137407494954628,,
4361.19,4385.44,4415.88,4360.59,-0.0068657858421348195,,
4350.65,4368.31,4374.89,4342.09,-0.0024167715692277048,,
4363.8,4358.01,4372.87,4329.92,0.003022536862308023,,
4438.26,4386.75,4439.73,4386.75,0.01706311013337003,,
4471.37,4447.69,4475.82,4447.69,0.0074601307719690535,,
4486.46,4463.72,4488.75,4447.47,0.0033748045900920953,,
4519.63,4497.34,4520.4,4496.41,0.00739335690054066,,
4536.19,4524.42,4540.87,4524.4,0.0036640167447334893,,
4549.78,4532.24,4551.44,4526.89,0.002995906256131331,,
4544.9,4546.12,4559.67,4524.0,-0.0010725793335062406,,
4566.48,4553.69,4572.62,4537.36,0.004748179277871856,,
4574.79,4578.69,4598.53,4569.17,0.0018197824144636776,,
4551.68,4580.22,4584.57,4551.66,-0.005051597996847845,,
4596.42,4562.84,4597.55,4562.84,0.009829337739032606,,
4605.38,4572.87,4608.08,4567.59,0.0019493431844783693,,
4613.67,4610.62,4620.34,4595.06,0.0018000686154020507,,
4630.65,4613.34,4635.15,4613.34,0.0036803672564356127,,
4660.57,4630.65,4663.46,4621.19,0.00646129593037692,,
4680.06,4662.93,4683.0,4662.59,0.004181891914508462,,
4697.53,4699.26,4718.5,4681.32,0.0037328581257503046,,
4701.7,4701.48,4714.92,4694.39,0.0008877005575269603,,
4685.25,4707.25,4708.53,4670.87,-0.0034987345002870374,,
4646.71,4670.26,4684.85,4630.86,-0.008225815057894437,,
4649.27,4659.39,4664.55,4648.31,0.0005509274303756584,,
4682.85,4655.24,4688.47,4650.77,0.007222639253044116,,
4682.8,4689.3,4697.42,4672.86,-1.0677258507119092e-05,,
4700.9,4679.42,4714.95,4679.42,0.003865208849406221,,
4688.67,4701.5,4701.5,4684.41,-0.0026016294752068125,,
4704.54,4700.72,4708.8,4672.78,0.00338475516511072,,
4697.96,4708.44,4717.75,4694.22,-0.0013986489646171663,,
4682.94,4712.0,4743.83,4682.17,-0.0031971323723489764,,
4690.7,4678.48,4699.39,4652.66,0.0016570786727996278,,
4701.46,4675.78,4702.87,4659.89,0.002293900697124096,,
4594.62,4664.63,4664.63,4585.43,-0.02272485568312821,,
4655.27,4628.75,4672.95,4625.26,0.013200221128189193,,
4567.0,4640.25,4646.02,4560.0,-0.01896130621854386,-0.00833373141847149,
4513.04,4602.82,4652.94,4510.27,-0.011815195971097037,,
4577.1,4504.73,4595.46,4504.73,0.014194423271231882,,
4538.43,4589.49,4608.03,4495.12,-0.00844858097922263,,
4591.67,4548.37,4612.6,4540.51,0.011730928977641941,,
4686.75,4631.97,4694.04,4631.97,0.020707063007576743,,
4701.21,4690.86,4705.06,4674.52,0.0030852936469836223,,
4667.45,4691.0,4695.26,4665.98,-0.007181129964413446,,
4712.02,4687.64,4713.57,4670.24,0.00954911139915815,,
4668.97,4710.3,4710.3,4667.6,-0.009136209099282255,,
4634.09,4642.99,4660.47,4606.52,-0.007470598440341258,,
4709.85,4636.46,4712.6,4611.22,0.016348409288555077,,
4668.67,4719.13,4731.99,4651.89,-0.00874337823922211,,
4620.64,4652.5,4666.7,4600.22,-0.010287726483131143,,
4568.02,4587.9,4587.9,4531.1,-0.011388032826621375,,
4649.23,4594.96,4651.14,4583.16,0.017777943178882483,,
4696.56,4650.36,4697.67,4645.53,0.010180180373954517,,
4725.79,4703.96,4740.74,4703.96,0.006223704157936716,,
4791.19,4733.99,4791.49,4733.99,0.01383895602639984,,
4786.35,4795.49,4807.02,4780.04,-0.0010101874482121298,,
4793.06,4788.64,4804.06,4778.08,0.0014019033292591576,,
